Unique Key,Created Date,Complaint Type,Incident Zip,Borough,Latitude,Longitude,Location
33976048,07/31/2016 12:00:00 AM,Rodent,10002,MANHATTAN,40.72275531675946,-73.98808742936484,"(40.72275531675946, -73.98808742936484)"
35934035,04/12/2017 12:00:00 AM,Rodent,10036,MANHATTAN,40.75810935472837,-73.98008945590671,"(40.75810935472837, -73.98008945590671)"
35934036,04/12/2017 12:00:00 AM,Rodent,10009,MANHATTAN,40.72330018299885,-73.97877221709433,"(40.72330018299885, -73.97877221709433)"
33976358,07/31/2016 12:00:00 AM,Rodent,10009,MANHATTAN,40.72462040673179,-73.97874654207166,"(40.72462040673179, -73.97874654207166)"
33976359,08/01/2016 12:00:00 AM,Rodent,10027,MANHATTAN,40.808395982161755,-73.95295307190473,"(40.808395982161755, -73.95295307190473)"
33976920,08/01/2016 12:00:00 AM,Rodent,10028,MANHATTAN,40.7735592502865,-73.95149740456152,"(40.7735592502865, -73.95149740456152)"
33977078,07/31/2016 12:00:00 AM,Rodent,10026,MANHATTAN,,,
33977949,08/02/2016 12:00:00 AM,Rodent,10019,MANHATTAN,40.76362894692173,-73.97959324991847,"(40.76362894692173, -73.97959324991847)"
33978168,08/01/2016 12:00:00 AM,Rodent,10029,MANHATTAN,40.79437124780556,-73.93736824515805,"(40.79437124780556, -73.93736824515805)"
33978183,08/01/2016 12:00:00 AM,Rodent,10271,MANHATTAN,40.708021603816434,-74.0102147011751,"(40.708021603816434, -74.0102147011751)"
33979055,08/01/2016 12:00:00 AM,Rodent,10065,MANHATTAN,40.76515799198971,-73.9596295893541,"(40.76515799198971, -73.9596295893541)"
33979076,08/02/2016 12:00:00 AM,Rodent,10040,MANHATTAN,40.862481493708806,-73.92820086527637,"(40.862481493708806, -73.92820086527637)"
33979287,08/01/2016 12:00:00 AM,Rodent,10002,MANHATTAN,40.72004539255816,-73.98164124553269,"(40.72004539255816, -73.98164124553269)"
33979290,08/01/2016 12:00:00 AM,Rodent,10024,MANHATTAN,,,
33979295,08/01/2016 12:00:00 AM,Rodent,10030,MANHATTAN,40.81939715445981,-73.94166213521372,"(40.81939715445981, -73.94166213521372)"
33979299,08/01/2016 12:00:00 AM,Rodent,10009,MANHATTAN,40.722430327469134,-73.98007486155429,"(40.722430327469134, -73.98007486155429)"
33979715,08/01/2016 12:00:00 AM,Rodent,10034,MANHATTAN,40.867817902831,-73.91699411497687,"(40.867817902831, -73.91699411497687)"
33979806,08/01/2016 12:00:00 AM,Rodent,10027,MANHATTAN,40.80960601561408,-73.94581413064489,"(40.80960601561408, -73.94581413064489)"
33980247,08/01/2016 12:00:00 AM,Rodent,10128,MANHATTAN,40.780195071458245,-73.94928276376025,"(40.780195071458245, -73.94928276376025)"
33980388,08/01/2016 12:00:00 AM,Rodent,10024,MANHATTAN,40.78870172155751,-73.97745131207101,"(40.78870172155751, -73.97745131207101)"
33980454,08/01/2016 12:00:00 AM,Rodent,10024,MANHATTAN,,,
33980826,08/01/2016 12:00:00 AM,Rodent,10034,MANHATTAN,40.867817902831,-73.91699411497687,"(40.867817902831, -73.91699411497687)"
33980935,08/01/2016 12:00:00 AM,Rodent,10026,MANHATTAN,40.80520552926008,-73.95721766718064,"(40.80520552926008, -73.95721766718064)"
33981232,08/02/2016 12:00:00 AM,Rodent,10019,MANHATTAN,40.76357952040029,-73.97947413853387,"(40.76357952040029, -73.97947413853387)"
33981266,08/01/2016 12:00:00 AM,Rodent,10003,MANHATTAN,40.73507862175064,-73.98293250143396,"(40.73507862175064, -73.98293250143396)"
33981574,08/01/2016 12:00:00 AM,Rodent,10012,MANHATTAN,40.72161136341008,-73.99888524496298,"(40.72161136341008, -73.99888524496298)"
33981575,08/01/2016 12:00:00 AM,Rodent,10023,MANHATTAN,40.776221110771935,-73.97595353687147,"(40.776221110771935, -73.97595353687147)"
33982369,08/01/2016 12:00:00 AM,Rodent,10128,MANHATTAN,40.78091958269845,-73.94905834012097,"(40.78091958269845, -73.94905834012097)"
33982423,08/01/2016 12:00:00 AM,Rodent,10031,MANHATTAN,40.82859263865725,-73.94888453151621,"(40.82859263865725, -73.94888453151621)"
33982437,08/01/2016 12:00:00 AM,Rodent,10065,MANHATTAN,40.76515799198971,-73.9596295893541,"(40.76515799198971, -73.9596295893541)"
33982654,08/01/2016 12:00:00 AM,Rodent,10010,MANHATTAN,40.742317273186714,-73.98900776981672,"(40.742317273186714, -73.98900776981672)"
33982739,08/01/2016 12:00:00 AM,Rodent,10011,MANHATTAN,40.74337725306447,-73.99794298395497,"(40.74337725306447, -73.99794298395497)"
33983613,08/02/2016 12:00:00 AM,Rodent,10025,MANHATTAN,40.79037324932734,-73.96617250710119,"(40.79037324932734, -73.96617250710119)"
33983622,08/01/2016 12:00:00 AM,Rodent,10003,MANHATTAN,40.73006158138721,-73.98565066992235,"(40.73006158138721, -73.98565066992235)"
33984608,08/01/2016 12:00:00 AM,Rodent,10028,MANHATTAN,40.77583054220049,-73.95492939216999,"(40.77583054220049, -73.95492939216999)"
33984922,08/02/2016 12:00:00 AM,Rodent,10035,MANHATTAN,40.798261210977955,-73.93863593051017,"(40.798261210977955, -73.93863593051017)"
33985249,08/01/2016 12:00:00 AM,Rodent,10026,MANHATTAN,40.800073987199525,-73.95298423671444,"(40.800073987199525, -73.95298423671444)"
33985801,08/01/2016 12:00:00 AM,Rodent,10011,MANHATTAN,40.743207070617686,-73.99753880463284,"(40.743207070617686, -73.99753880463284)"
33985808,08/01/2016 12:00:00 AM,Rodent,10128,MANHATTAN,40.78080114259685,-73.95462993972396,"(40.78080114259685, -73.95462993972396)"
33986038,08/02/2016 12:00:00 AM,Rodent,10025,MANHATTAN,40.80234646958194,-73.96869843254716,"(40.80234646958194, -73.96869843254716)"
33986041,08/01/2016 12:00:00 AM,Rodent,10024,MANHATTAN,40.7875656608406,-73.97881311746399,"(40.7875656608406, -73.97881311746399)"
33988238,08/02/2016 12:00:00 AM,Rodent,10128,MANHATTAN,40.77696281745751,-73.94555906481703,"(40.77696281745751, -73.94555906481703)"
33988999,08/02/2016 12:00:00 AM,Rodent,10003,MANHATTAN,40.72828323788273,-73.9878988260809,"(40.72828323788273, -73.9878988260809)"
33989336,08/02/2016 12:00:00 AM,Rodent,10029,MANHATTAN,40.79537668244506,-73.93897808166753,"(40.79537668244506, -73.93897808166753)"
33989340,08/02/2016 12:00:00 AM,Rodent,10024,MANHATTAN,40.788657786022604,-73.97735021182305,"(40.788657786022604, -73.97735021182305)"
33990171,08/02/2016 12:00:00 AM,Rodent,10032,MANHATTAN,40.834511870666354,-73.94081410712941,"(40.834511870666354, -73.94081410712941)"
33990299,08/02/2016 12:00:00 AM,Rodent,10025,MANHATTAN,40.80158508170197,-73.96488456500833,"(40.80158508170197, -73.96488456500833)"
33990300,08/02/2016 12:00:00 AM,Rodent,10027,MANHATTAN,40.80771392775329,-73.94972416771121,"(40.80771392775329, -73.94972416771121)"
33990383,08/02/2016 12:00:00 AM,Rodent,10029,MANHATTAN,40.7965271847825,-73.93985466583149,"(40.7965271847825, -73.93985466583149)"
33990384,08/02/2016 12:00:00 AM,Rodent,10024,MANHATTAN,40.78831177991138,-73.97650168911773,"(40.78831177991138, -73.97650168911773)"
33990468,08/02/2016 12:00:00 AM,Rodent,10128,MANHATTAN,40.782823846148275,-73.95420969259506,"(40.782823846148275, -73.95420969259506)"
33991330,08/02/2016 12:00:00 AM,Rodent,10020,MANHATTAN,40.75752982310895,-73.97794554637191,"(40.75752982310895, -73.97794554637191)"
33991496,08/02/2016 12:00:00 AM,Rodent,10026,MANHATTAN,40.804146153801305,-73.95745674636397,"(40.804146153801305, -73.95745674636397)"
33991581,08/02/2016 12:00:00 AM,Rodent,10011,MANHATTAN,40.73959199382688,-73.99217295731457,"(40.73959199382688, -73.99217295731457)"
33992368,08/02/2016 12:00:00 AM,Rodent,10065,MANHATTAN,40.762367184820846,-73.9613676088387,"(40.762367184820846, -73.9613676088387)"
33992498,08/02/2016 12:00:00 AM,Rodent,10029,MANHATTAN,40.79952363566291,-73.94372024414999,"(40.79952363566291, -73.94372024414999)"
33992500,08/02/2016 12:00:00 AM,Rodent,10035,MANHATTAN,40.80535580888447,-73.93766494281354,"(40.80535580888447, -73.93766494281354)"
33992656,08/02/2016 12:00:00 AM,Rodent,10024,MANHATTAN,40.78870172155751,-73.97745131207101,"(40.78870172155751, -73.97745131207101)"
33992691,08/02/2016 12:00:00 AM,Rodent,10003,MANHATTAN,40.73451635485018,-73.98594920117007,"(40.73451635485018, -73.98594920117007)"
33993596,08/02/2016 12:00:00 AM,Rodent,10024,MANHATTAN,40.791122516878886,-73.97715796971677,"(40.791122516878886, -73.97715796971677)"
33993602,08/02/2016 12:00:00 AM,Rodent,10024,MANHATTAN,40.78870172155751,-73.97745131207101,"(40.78870172155751, -73.97745131207101)"
33993735,08/02/2016 12:00:00 AM,Rodent,10128,MANHATTAN,40.78305163896239,-73.95415898262752,"(40.78305163896239, -73.95415898262752)"
33994600,08/02/2016 12:00:00 AM,Rodent,10025,MANHATTAN,40.79942645281985,-73.96092712820946,"(40.79942645281985, -73.96092712820946)"
33994824,08/02/2016 12:00:00 AM,Rodent,10029,MANHATTAN,40.78833904247677,-73.94409443367753,"(40.78833904247677, -73.94409443367753)"
33994826,08/02/2016 12:00:00 AM,Rodent,10028,MANHATTAN,40.77656249549855,-73.95270476776597,"(40.77656249549855, -73.95270476776597)"
33994884,08/02/2016 12:00:00 AM,Rodent,10025,MANHATTAN,40.79960784017726,-73.96162772041616,"(40.79960784017726, -73.96162772041616)"
33995299,08/02/2016 12:00:00 AM,Rodent,10031,MANHATTAN,40.83120248941831,-73.94805140673671,"(40.83120248941831, -73.94805140673671)"
33995659,08/03/2016 12:00:00 AM,Rodent,10010,MANHATTAN,40.739621876038086,-73.98848135938411,"(40.739621876038086, -73.98848135938411)"
33995672,08/03/2016 12:00:00 AM,Rodent,10020,MANHATTAN,40.75752982310895,-73.97794554637191,"(40.75752982310895, -73.97794554637191)"
33995685,08/03/2016 12:00:00 AM,Rodent,10032,MANHATTAN,40.83412813961697,-73.94757933837283,"(40.83412813961697, -73.94757933837283)"
33995811,08/03/2016 12:00:00 AM,Rodent,10012,MANHATTAN,40.72502857930213,-73.99826464508958,"(40.72502857930213, -73.99826464508958)"
33995824,08/03/2016 12:00:00 AM,Rodent,10009,MANHATTAN,40.72518872421542,-73.97959058959047,"(40.72518872421542, -73.97959058959047)"
33995828,08/03/2016 12:00:00 AM,Rodent,10012,MANHATTAN,40.72502857930213,-73.99826464508958,"(40.72502857930213, -73.99826464508958)"
33996192,08/03/2016 12:00:00 AM,Rodent,10019,MANHATTAN,40.76374029735735,-73.9924625216569,"(40.76374029735735, -73.9924625216569)"
33996767,08/03/2016 12:00:00 AM,Rodent,10011,MANHATTAN,40.743190611865344,-73.99804764462662,"(40.743190611865344, -73.99804764462662)"
33996955,08/03/2016 12:00:00 AM,Rodent,10029,MANHATTAN,40.79226181786921,-73.93974656430997,"(40.79226181786921, -73.93974656430997)"
33997915,08/03/2016 12:00:00 AM,Rodent,10035,MANHATTAN,40.800118616663354,-73.93719669118126,"(40.800118616663354, -73.93719669118126)"
33998081,08/03/2016 12:00:00 AM,Rodent,10032,MANHATTAN,40.83459221087033,-73.94228121755273,"(40.83459221087033, -73.94228121755273)"
33998876,08/03/2016 12:00:00 AM,Rodent,10020,MANHATTAN,40.75752982310895,-73.97794554637191,"(40.75752982310895, -73.97794554637191)"
33998946,08/03/2016 12:00:00 AM,Rodent,10027,MANHATTAN,40.80771392775329,-73.94972416771121,"(40.80771392775329, -73.94972416771121)"
33999042,08/03/2016 12:00:00 AM,Rodent,10016,MANHATTAN,40.7462832201417,-73.97166246527672,"(40.7462832201417, -73.97166246527672)"
33999052,08/04/2016 12:00:00 AM,Rodent,10001,MANHATTAN,40.74653343208886,-73.99166688584076,"(40.74653343208886, -73.99166688584076)"
33999644,08/03/2016 12:00:00 AM,Rodent,10025,MANHATTAN,40.794980576412996,-73.96268858573929,"(40.794980576412996, -73.96268858573929)"
34000007,08/03/2016 12:00:00 AM,Rodent,10031,MANHATTAN,40.82916272742378,-73.94708459374114,"(40.82916272742378, -73.94708459374114)"
34000167,08/03/2016 12:00:00 AM,Rodent,10002,MANHATTAN,40.71816378681115,-73.99384571611138,"(40.71816378681115, -73.99384571611138)"
34000175,08/04/2016 12:00:00 AM,Rodent,10001,MANHATTAN,40.75023090859196,-74.0004619739337,"(40.75023090859196, -74.0004619739337)"
